quantity,item_value,description,ocid
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822449-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822704-414951
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822450-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822451-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822452-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822453-362824
6.0,9.3296,DISPENSADOR DE PAPEL HIGIENICO PARA ROLLOS JUMBO*,ocds-5wno2w-CE-20200001821970-722820
75.0,0.2184,ESPONJA PARA LAVAR PLATOS FIBRA SUAVE VERDE*,ocds-5wno2w-CE-20200001821971-722820
1156.0,1.2544,PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES*,ocds-5wno2w-CE-20200001821972-722820
1.0,,"SERVICIOS DE SUMINISTROS DE UNA CONEXION DIRECTA A INTERNET. EL PROVEEDOR DE SERVICIOS DE INTERNET TAMBIEN PUEDE PROPORCIONAR LOS SERVICIOS LIBRES JUNTO CON EL ACCESO DE INTERNET COMO EL CORREO ELECTRONICO, ESPACIO PARA LA PAGINA WEB DEL CLIENTE, Y LAS HE",ocds-5wno2w-SIE-MPORTO-2020-013-2332
25.0,0.08512,SACAPUNTAS PEQUENO METALICO 1 SERVICIO*,ocds-5wno2w-CE-20200001820923-598453
24.0,0.9968,PARES DE PILAS AA (ALCALINA)*,ocds-5wno2w-CE-20200001821005-86907
654.0,1.12,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001822049-76861
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822126-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822125-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822124-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822123-362824
100.0,2.75,RESMA DE PAPEL BOND A4 DE 75 GR*,ocds-5wno2w-CE-20200001820920-598453
5.0,1.176,TABLA PARA APUNTES (APOYAMANOS) PLÁSTICO*,ocds-5wno2w-CE-20200001820921-598453
5.0,0.2912,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001820922-598453
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822122-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822121-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822120-362824
2.0,14.56,GRAPADORA INDUSTRIAL PARA 100 HOJAS*,ocds-5wno2w-CE-20200001820919-598453
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001822711-414951
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823876-362824
60.0,6.16,LIGAS 8 CM FUNDA DE 1 KG*,ocds-5wno2w-CE-20200001825650-722820
4.0,121.968,NEUMATICO 225/70R15 100S TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20200001823745-192180
2000.0,0.031136,SOBRE MANILA F1*,ocds-5wno2w-CE-20200001825649-722820
300.0,0.196,TINTA PARA ALMOHADILLA Y SELLO AZUL / NEGRA / VIOLETA / ROJA*,ocds-5wno2w-CE-20200001825648-722820
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823877-362824
6.0,0.28,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001823435-107406
20.0,0.672,DVD-R CON CAJA*,ocds-5wno2w-CE-20200001823444-107406
6.0,0.5488,MARCADOR PARA CD*,ocds-5wno2w-CE-20200001823436-107406
60.0,2.4864,"FUNDA DE BASURA USO INDUSTRIAL AZUL 35""X47""*",ocds-5wno2w-CE-20200001823744-359079
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823878-362824
15.0,2.265872,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001825470-45840
500.0,0.6496,"BATA ADULTO, TALLA GRANDE (USO DE PACIENTE)",ocds-5wno2w-CE-20200001824857-68925
2.0,1.1872,TABLA PARA APUNTES (APOYAMANOS) PLÁSTICO*,ocds-5wno2w-CE-20200001823437-107406
500.0,0.44,Ampicilina + Sulbactam,ocds-5wno2w-CE-20200001824944-2618
15.0,0.4368,SEPARADORES PLÁSTICOS A4 FUNDA 10 U*,ocds-5wno2w-CE-20200001823443-107406
1.0,236.0288,ALECENAS PARA LOZA,ocds-5wno2w-CE-20200001823746-224763
4.0,0.6048,ESTROPAJO DE BRONCE*,ocds-5wno2w-CE-20200001823769-114954
10.0,2.33,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001823770-114954
60.0,2.8,AGENDA EJECUTIVA*,ocds-5wno2w-CE-20200001825411-40764
230.0,1.848,"CONTENEDOR PARA OBJETOS CORTOPUNZANTES, 2900 ML",ocds-5wno2w-CE-20200001824856-68925
50.0,0.952,CUADERNO ESPIRAL UNIVERSITARIO CUADROS 100 HOJAS*,ocds-5wno2w-CE-20200001825410-40764
40.0,0.448,MASKING DE 1 PULG. X 40 YARDAS MULTIUSO*,ocds-5wno2w-CE-20200001825409-40764
300.0,0.2016,FOLDER COLGANTE VARIOS COLORES*,ocds-5wno2w-CE-20200001825629-722820
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823879-362824
24.0,0.938,PAPEL HIGIENICO ESTANDAR DOBLE HOJA BLANCO 25 METROS*,ocds-5wno2w-CE-20200001823743-359079
10.0,5.236,PAPELERA METÁLICA 2 SERVICIOS*,ocds-5wno2w-CE-20200001825034-41357
1.0,16.24,PAPEL PERIODICO 65X90 CM*,ocds-5wno2w-CE-20200001823704-19565
30.0,24.2592,DISPENSADOR DE GEL ALCOHOL*,ocds-5wno2w-CE-20200001825061-39596
1.0,35714.29,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",ocds-5wno2w-RE-ARCH-001-2020-331612
1.0,76379.75,SEGURO AGROPECUARIO,ocds-5wno2w-RE-EP-MPEP-003-2020-755002
50.0,0.3584,SACAGRAPAS*,ocds-5wno2w-CE-20200001825036-41357
30.0,0.9184,"FUNDA DE BASURA DOMESTICA AMARILLO 23""X28""*",ocds-5wno2w-CE-20200001823740-359079
10.0,2.24,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001823741-359079
15.0,1.3104,ARCHIVADOR DE CARTON NO. 15 CON TAPA*,ocds-5wno2w-CE-20200001823694-19565
100.0,0.112,PASTAS PLASTICAS A-4*,ocds-5wno2w-CE-20200001825035-41357
40.0,0.896,CERA PARA DEDOS/CREMA CONTAR BILLETES (GRANDE)*,ocds-5wno2w-CE-20200001825412-40764
50.0,0.448,CLIPS STANDAR 32 MM COLORES*,ocds-5wno2w-CE-20200001823695-19565
12.0,0.965552,JABÓN DE TOCADOR EN BARRA 125 GR*,ocds-5wno2w-CE-20200001823742-359079
36.0,5.936,TACHO DE BASURA CON TAPA Y PEDAL NEGRO 10 LT*,ocds-5wno2w-CE-20200001824513-545597
40.0,2.2512,ESPIRALES A-4 DE 20 MM PAQUETE X 50 U*,ocds-5wno2w-CE-20200001823703-19565
2500.0,0.056,"GORRO QUIRURGICO, PLEGABLE",ocds-5wno2w-CE-20200001824858-68925
500.0,1.3328,ARCHIVADOR DE CARTON NO. 15 CON TAPA*,ocds-5wno2w-CE-20200001824684-479729
300.0,0.2576,TINTA CORRECTORA TIPO ESFERO*,ocds-5wno2w-CE-20200001824685-479729
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824846-362824
20.0,5.824,AGENDA EJECUTIVA*,ocds-5wno2w-CE-20200001824686-479729
100.0,0.392,CARTULINA A 4 VARIOS COLORES*,ocds-5wno2w-CE-20200001824687-479729
24.0,0.224,TINTA PARA ALMOHADILLA Y SELLO AZUL / NEGRA / VIOLETA / ROJA*,ocds-5wno2w-CE-20200001825038-41357
4125.5,,OXÍGENO MEDICINAL,ocds-5wno2w-SIE-DD11D03-003-2020-18841
1.0,27421.0,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-MCS-CNTEP-115257-20-236009
12.0,0.504,"PORTAMINAS METALICO 0,5 MM*",ocds-5wno2w-CE-20200001825421-40764
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823874-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823875-362824
210.0,1.0556,Lidocaína (sin epinefrina),ocds-5wno2w-CE-20200001824502-600753
250.0,0.0728,ESFEROGRAFICO AZUL PUNTA FINA*,ocds-5wno2w-CE-20200001824683-479729
1.0,526.3888,SILLÓN QHAPAX ,ocds-5wno2w-CE-20200001823747-224763
50.0,3.2256,PARES DE PILAS C (ALCALINA)*,ocds-5wno2w-CE-20200001823707-19565
100.0,1.176,CD S REGRABABLES CON CAJA CD-RW*,ocds-5wno2w-CE-20200001825425-40764
20.0,10.2256,GEL ALCOHOL ANTISEPTICO GALON,ocds-5wno2w-CE-20200001823327-412649
2000.0,1.064,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001825426-40764
1320.0,12.3872,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20200001825059-52109
1.0,221890.29,SERVICIOS DE DISENO DE INGENIERIA PARA CARRETERAS,ocds-5wno2w-LCC-GADMM-R-DU-01-20-28990
1.0,,METFORMINA 850 MG TABLETA,ocds-5wno2w-SIE-HHCC-017-2020-8380
30.0,10.789744,GEL ALCOHOL ANTISEPTICO GALON,ocds-5wno2w-CE-20200001825062-39596
150.0,1.6464,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824067-280616
4.0,,SERVICIOS COMERCIALES AL POR MENOR  DE REPUESTOS DE VEHICULOS,ocds-5wno2w-SIE-GADMCL-013-2020-38760
100.0,0.9632,CUADERNO ESPIRAL UNIVERSITARIO CUADROS 100 HOJAS*,ocds-5wno2w-CE-20200001823708-19565
8.0,,Camión 12R22.5-Servicio Severo-Tracción,ocds-5wno2w-SIE-GADMCL-012-2020-38760
81.0,0.2464,TINTA PARA ALMOHADILLA Y SELLO AZUL / NEGRA / VIOLETA / ROJA*,ocds-5wno2w-CE-20200001825408-40764
100.0,0.4704,APRIETA PAPELES TIPO PINZA 19 MM*,ocds-5wno2w-CE-20200001825407-40764
1.0,223.21,"SERVICIOS DE RECOGIDA, TRANSPORTE Y ENTREGA DE PAQUETES Y BULTOS PARA DESTINATARIOS NACIONALES O EXTRANJEROS, PRESTADOS POR LAS ADMINISTRACIONES NACIONALES DE CORREOS",ocds-5wno2w-RE-GPC2-003-2020-102401
15.0,11.0656,DISPENSADOR DE PAPEL HIGIENICO PARA ROLLOS JUMBO*,ocds-5wno2w-CE-20200001824959-542866
1.0,12800.0,"SERVICIOS DE PLANIFICACION, CREACION Y EJECUCION DE LA TOTALIDAD O DE PARTE DE LAS CAMPANAS DE PUBLICIDAD, INCLUIDA LA SELECCION DE LOS MEDIOS DE INFORMACION QUE SE VAN A UTILIZAR, EL DISENO DE ANUNCIOS, ILUSTRACIONES, CARTELES, ETC., CONFECCION DE GUIONE",ocds-5wno2w-RE-SC-MDMQ-12-2020-41357
1.0,,PUNTO DE SERVICIO INSTITUCIONAL  DE 24 HORAS PERMANENTE SIN ARMA,ocds-5wno2w-SIE-DD21D02-05-2020-532791
1.0,153883.8,GASOLINA,ocds-5wno2w-COTBS-GADIMCD-1-2020-44718
5000.0,,CARTON AUTOADHESIVO,ocds-5wno2w-SIE-GADMCH-0003-2020-43412
50.0,0.08624,BORRADOR (MEDIANO) PARA LAPIZ*,ocds-5wno2w-CE-20200001825645-722820
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824936-362824
4.0,19.04,"SET DE MOPA (MANGO, BASE, MOPA) DE 64 CM*",ocds-5wno2w-CE-20200001823739-359079
4.0,4.0992,TRAPEADOR DE PLANO 26 A 30 CM LARGO*,ocds-5wno2w-CE-20200001823735-359079
30.0,0.9184,"CLORO LIQUIDO AL 5 POR CIENTO, LITRO*",ocds-5wno2w-CE-20200001825066-67578
61.0,18.1664,DISPENSADOR DE PAPEL HIGIENICO PARA ROLLOS JUMBO*,ocds-5wno2w-CE-20200001823754-18340
200.0,1.2824,ARCHIVADORES TAMANO OFICIO LOMO 4 CMS*,ocds-5wno2w-CE-20200001825422-40764
25.0,8.2544,FLASH MEMORY 16 GB*,ocds-5wno2w-CE-20200001825423-40764
6.0,15.12,FLASH MEMORY 32 GB*,ocds-5wno2w-CE-20200001825424-40764
1000.0,1.3664,"FUNDA DE BASURA DOMESTICA ROJA 23""X28""*",ocds-5wno2w-CE-20200001823755-18340
1000.0,0.9744,BATA MANGA LARGA (MULTIUSO),ocds-5wno2w-CE-20200001824855-68925
1.0,4.368,SOBRE PARA CD PAQUETE X 100 UNIDADES*,ocds-5wno2w-CE-20200001824935-433266
500.0,1.512,"BATA QUIRURGICA MANGA LARGA, CON TOALLAS ABSORBENTES, TALLA MEDIANA",ocds-5wno2w-CE-20200001824854-68925
1.0,,SERVICIO DE ALQUILER DE FOTOCOPIADORAS,ocds-5wno2w-SIE-CP4-004-2020-62409
1.0,54205.35,SERVICIOS COMERCIALES AL POR MENOR  REPUESTOS DE VEHICULOS,ocds-5wno2w-RE-GADMCM-03-2020-2742
25.0,2.912,GRAPADORA NORMAL METALICA MEDIANA*,ocds-5wno2w-CE-20200001823711-19565
4980.0,0.005,Losartán,ocds-5wno2w-CE-20200001825572-87541
2.0,0.616,MARCADOR PERMANENTE ROJO PUNTA GRUESA*,ocds-5wno2w-CE-20200001824469-66951
80.0,0.07168,ESFEROGRAFICO ROJO PUNTA FINA*,ocds-5wno2w-CE-20200001823710-19565
100.0,1.4504,DESINFECTANTE AMONIO CUATERNARIO GALÓN*,ocds-5wno2w-CE-20200001824498-30573
40.0,0.6832,APRIETA PAPELES TIPO PINZA 25 MM*,ocds-5wno2w-CE-20200001825630-722820
1.0,,TONER ,ocds-5wno2w-SIE-CNELMAN-010-20-462114
40.0,0.4928,ALMOHADILLA PARA TINTA*,ocds-5wno2w-CE-20200001825631-722820
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824847-362824
400.0,2.856,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""*",ocds-5wno2w-CE-20200001825651-722820
347.0,0.2352,GRAPAS 26/6 CAJA DE 1000 U*,ocds-5wno2w-CE-20200001825652-722820
5.0,1.4336,LAVA VAJILLA 500 GR*,ocds-5wno2w-CE-20200001823733-359079
100.0,0.07168,ESFEROGRAFICO AZUL PUNTA FINA*,ocds-5wno2w-CE-20200001823709-19565
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001825068-362824
4.0,0.56,CLIPS STANDAR 32 MM COLORES*,ocds-5wno2w-CE-20200001825256-157889
3.0,0.6496,GRAPAS 26/6 CAJA DE 5000 U*,ocds-5wno2w-CE-20200001825255-157889
40.0,0.7392,LIGAS 8 CM FUNDA DE 100 GR*,ocds-5wno2w-CE-20200001825428-40764
1.0,19.04,GRAPADORA INDUSTRIAL PARA 150 HOJAS*,ocds-5wno2w-CE-20200001823438-107406
150.0,0.5264,GRAPAS 26/6 CAJA DE 5000 U*,ocds-5wno2w-CE-20200001823699-19565
1000.0,0.0135,Atenolol,ocds-5wno2w-CE-20200001825556-87541
500.0,0.0354,Fluconazol,ocds-5wno2w-CE-20200001825555-87541
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001825060-362824
2000.0,0.042,Cefalexina,ocds-5wno2w-CE-20200001825554-87541
1.0,264777.8894,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-COTO-GPM-003-2020-2609
100.0,0.2688,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 YDAS*,ocds-5wno2w-CE-20200001824688-479729
1.0,,"CEMENTO PORTLAND O GRIS: CEMENTO BLANCO, COLOREADO ARTIFICIALMENTE O NO",ocds-5wno2w-SIE-GADPRV-001-2020-126118
300.0,0.4704,SEPARADORES PLÁSTICOS A4 FUNDA 10 U*,ocds-5wno2w-CE-20200001824689-479729
1760.0,2.6992,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20200001824690-39186
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824691-362824
1.0,,SISTEMA PARA URIANALISIS,ocds-5wno2w-SIE-004-IESSJ-2020-80269
50.0,1.12,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001823693-19565
3093.0,2.16608,JABÓN LÍQUIDO PARA RECARGAR GALÓN*,ocds-5wno2w-CE-20200001825553-531672
65.0,1.176,TABLA PARA APUNTES (APOYAMANOS) PLÁSTICO*,ocds-5wno2w-CE-20200001823701-19565
6.0,3.4832,LIQUIDO PARA LIMPIAR VIDRIOS GALON*,ocds-5wno2w-CE-20200001823771-114954
90.0,861.8064,LIMPIEZA DE CUNETAS Y CARRETERAS,ocds-5wno2w-CE-20200001824962-62743
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823832-362824
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823831-362824
8.0,104.16,NEUMATICO 205/60R15 91H TODA POSICION APLICACION URBANA,ocds-5wno2w-CE-20200001825073-273812
1.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-HGMVI-010-2020-18615
24.0,129.6064,NEUMATICO 215/65R16 98T TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20200001825072-273812
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE MATERIALES DE CONSTRUCCION Y VIDRIO PLANO EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-GADICC-008-2020-94877
4.0,172.5584,NEUMATICO 245/75R16 108/104Q TODA POSICION APLICACION TODO TERRENO,ocds-5wno2w-CE-20200001825071-273812
8.0,85.512,NEUMATICO 195/60R14 86H TODA POSICION APLICACION URBANA,ocds-5wno2w-CE-20200001825070-273812
100.0,0.0784,SOBRE MANILA F5*,ocds-5wno2w-CE-20200001823700-19565
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823830-362824
1.0,,PIEZAS DE REPUESTO PARA APARATOS Y EQUIPOS ELECTRICOS,ocds-5wno2w-SIE-HGNGC-002-2020-818925
300.0,0.33,Bencilpenicilina benzatínica (Penicilina G benzatínica),ocds-5wno2w-CE-20200001825557-87541
1.0,21500.0,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,ocds-5wno2w-CDC-GADPR-H-001-2020-120985
1.0,16000.0,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL PUEDEN INCLUIR UNA O MAS D,ocds-5wno2w-CDC-GADPRL-008-2020-134610
1000.0,0.6832,"COMPRESA QUIRURGICA, 45 CM X 45 CM",ocds-5wno2w-CE-20200001824859-68925
1.0,,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO CORRIENTES, COMO POR EJEMPLO LAVADO INTERIOR Y EXTERIOR DEL COCHE",ocds-5wno2w-SIE-GADMM-08-2020-20092
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001825468-362824
9.0,2.24,ESCOBA DE MADERA FIBRA DE COCO DE 30 CM*,ocds-5wno2w-CE-20200001824261-337824
1.0,3821.71,OTROS ACCESORIOS,ocds-5wno2w-RE-GADPO-OP-06-2020-29112
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001825467-362824
20.0,2.4864,ESCOBA DE PLASTICO FIBRA SUAVE*,ocds-5wno2w-CE-20200001825471-45840
5.0,0.1904,NOTAS ADHESIVAS PEQUEÑOS 1 1/2 X 2*,ocds-5wno2w-CE-20200001825252-157889
4.0,6.3392,MOUSE PAD CON APOYA MUNECAS DE GEL*,ocds-5wno2w-CE-20200001825250-157889
3.0,1.12,TIJERA GRANDE DE 8 PULG.*,ocds-5wno2w-CE-20200001825249-157889
15.0,0.0616,BORRADOR (PEQUENO) PARA LAPIZ*,ocds-5wno2w-CE-20200001823692-19565
1.0,21432.42,SOPORTE TECNICO INFORMATICO,ocds-5wno2w-RE-PU-EPMTG-002-2020-432955
12.0,1.6128,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO*,ocds-5wno2w-CE-20200001825248-157889
2328.0,2.3072,OTROS SERVICIOS DE LIMPIEZA Y MANTENIMIENTO,ocds-5wno2w-CE-20200001824963-3282
25.0,6.16,FLASH MEMORY 8 GB*,ocds-5wno2w-CE-20200001823696-19565
60.0,1.1648,GUANTES DE CAUCHO NO 9 BICOLOR*,ocds-5wno2w-CE-20200001824516-545597
100.0,0.0896,PASTAS PLASTICAS A-4*,ocds-5wno2w-CE-20200001823697-19565
80.0,0.5488,MARCADOR PARA CD*,ocds-5wno2w-CE-20200001823698-19565
25.0,0.2576,CD S GRABABLES SIN CAJA CD-R*,ocds-5wno2w-CE-20200001825251-157889
40.0,1.456,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS*,ocds-5wno2w-CE-20200001825254-157889
250.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001823829-362824
200.0,29.1648,SERVICIOS DE CONFECCION DE UNIFORMES,ocds-5wno2w-CE-20200001824964-362824
10.0,5.04,PAPEL TOALLA DE MANOS BLANCO EN Z 150 UNIDADES*,ocds-5wno2w-CE-20200001824785-107406
40.0,2.8112,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824784-107406
2.0,4.3456,PAÑO DE LIMPIEZA PARA SUPERFICIES 10 UNIDADES*,ocds-5wno2w-CE-20200001824782-107406
1.0,2.265872,FRANELA CORTADA 1 METRO*,ocds-5wno2w-CE-20200001824781-107406
50.0,0.11984,PASTAS TRANSPARENTES A-4*,ocds-5wno2w-CE-20200001823822-114954
8.0,1.4896,CEPILLO PARA SANITARIO CON BASE PLÁSTICA*,ocds-5wno2w-CE-20200001824263-337824
1000.0,2.33,RESMA DE PAPEL BOND A4 DE 75 GR*,ocds-5wno2w-CE-20200001825033-41357
3600.0,2.3072,OTROS SERVICIOS DE LIMPIEZA Y MANTENIMIENTO,ocds-5wno2w-CE-20200001824943-82978
60.0,1.1648,GUANTES DE CAUCHO NO 8 BICOLOR*,ocds-5wno2w-CE-20200001824515-545597
2226.0,2.2232,JABÓN LÍQUIDO PARA RECARGAR GALÓN*,ocds-5wno2w-CE-20200001824617-535030
60.0,1.6128,LIQUIDO PARA LIMPIAR VIDRIO ATOMIZADOR 500 CC*,ocds-5wno2w-CE-20200001824514-545597
36.0,0.2688,GOMA EN BARRA 21 GR*,ocds-5wno2w-CE-20200001825405-40764
1.0,5.376,SHAMPOO PARA AUTOS GALON*,ocds-5wno2w-CE-20200001824803-128014
10.0,,CONTRATACIÓN DE ESPACIOS PUBLICITARIOS PARA LOS ANUNCIOS DE RADIO Y TELEVISIÓN DEL CLIENTE EN LAS EMISORAS Y CANALES ELEGIDOS O SUGERIDOS POR LA AGENCIA,ocds-5wno2w-RE-GADPPz-032-2020-24084
300.0,0.4256,CD S GRABABLES CON CAJA CD-R*,ocds-5wno2w-CE-20200001825413-40764
200.0,0.11984,PASTAS TRANSPARENTES A-4*,ocds-5wno2w-CE-20200001825430-40764
50.0,0.05152,SOBRE MANILA F4*,ocds-5wno2w-CE-20200001824934-433266
1.0,3400.0,PERIODICOS  DIARIOS,ocds-5wno2w-RE-GADMA-DC-CS29-202-2422
1.0,4313.55,SERVICIOS DE VENTA O ARRENDAMIENTO DE ESPACIO O TIEMPO PARA ANUNCIOS EN LOS PERIODICOS,ocds-5wno2w-RE-GADMA-DC-CS30-20-2422
2000.0,0.03136,SOBRE MANILA F2*,ocds-5wno2w-CE-20200001825646-722820
30.0,2.912,GRAPADORA NORMAL METALICA MEDIANA*,ocds-5wno2w-CE-20200001825647-722820
30.0,0.504,GOMA LIQUIDA 250 GR*,ocds-5wno2w-CE-20200001825406-40764
20.0,10.752,PROTECTOR DE HOJAS GRUESO A-4 X 100 UNIDADES*,ocds-5wno2w-CE-20200001825429-40764
9.0,3.6064,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""*",ocds-5wno2w-CE-20200001825253-157889
73.0,1.68,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS*,ocds-5wno2w-CE-20200001824262-337824
5000.0,3.7856,JABÓN LÍQUIDO DE FUNDA PARA RECARGAR DISPENSADOR 800 ML*,ocds-5wno2w-CE-20200001825459-529341
10.0,,CONTRATACIÓN DE ESPACIOS PUBLICITARIOS PARA LOS ANUNCIOS DE RADIO Y TELEVISIÓN DEL CLIENTE EN LAS EMISORAS Y CANALES ELEGIDOS O SUGERIDOS POR LA AGENCIA,ocds-5wno2w-RE-GADPPz-026-2020-24084
5.0,1.4896,"FUNDA DE BASURA SEMINDUSTRIAL NEGRA 30""X36*",ocds-5wno2w-CE-20200001824804-128014
24.0,0.5936,MARCADOR TIZA LIQUIDA PUNTA GRUESA VARIOS COLORES*,ocds-5wno2w-CE-20200001823824-114954
